username,video_id,comment_id,commenter_username,comment_text,like_count,reply_count,timestamp,scraped_at
aliphildan,7677802473821588757,7683127093080769301,,jadi ini dokter apa ustadz,0,0,,2026-09-19T10:10:06.221806
aliphildan,7677802473821588757,7680557006445085460,,dok muka aku banyak burntisan nya gimana ilang nya,0,0,,2026-09-19T10:10:06.221883
aliphildan,7677802473821588757,7681274164472988424,,dok ni facewash aman ngga kalo buat rewel😭 ngga bikin sakit kannn?,0,0,,2026-09-19T10:10:06.221891
aliphildan,7677802473821588757,7681413601722958600,,otw masukin kerkun🤣 semoga cocok di aku dah capek cari2 fw gentle,0,0,,2026-09-19T10:10:06.221895
aliphildan,7677802473821588757,7681514470619235093,,"udh co tadi hehe lumayan bgt dapet bundlingnya, jatohnya hemat bgt",0,0,,2026-09-19T10:10:06.221900
aliphildan,7677802473821588757,7681454840934073106,,ini masih ada promonya gaa? mau ikutan checkout jg wkwk,0,0,,2026-09-19T10:10:06.221904
aliphildan,7677802473821588757,7686383210623894290,,"dokter nya pliss, plenger + ganteng",0,0,,2026-09-19T10:10:06.221908
aliphildan,7677802473821588757,7685383312479634177,,"kulit q tipe yg berminyak, bekas komedo bolong2, kusam dan gelap. setiap pakai ganti scincare/sunscreen pasti makin gelap. apakah kulit q termasuk kulit sensitif?",0,0,,2026-09-19T10:10:06.221912
aliphildan,7677802473821588757,7677825935693120263,,giliran srius malah sepi... 😭,0,0,,2026-09-19T10:10:06.221915
aliphildan,7677802473821588757,7686828569113002760,,"apaan banget si ini muka ternyata bisa main pundung""ngan gini😭",0,0,,2026-09-19T10:10:06.221919
aliphildan,7677802473821588757,7686443430109889300,,dokter lahir di Madura ya😭😭😭😭,0,0,,2026-09-19T10:10:06.221922
aliphildan,7677802473821588757,7686764089774768917,,aku salfok sama peci,0,0,,2026-09-19T10:10:06.221925
aliphildan,7677802473821588757,7678211738155909906,,kalau kulit gampang merah gitu Lightplus yang ini aman dipake tiap hari gak?,0,0,,2026-09-19T10:10:06.221928
aliphildan,7677802473821588757,7678492640811352853,,lightplus b5 sensitif emang semantul itu 🥰,0,0,,2026-09-19T10:10:06.221931
aliphildan,7677802473821588757,7678984629545943828,,"badan aku kalo kena garuk kenceng pasti merah trus jadi lebam ngabentuk,Napa ya itu",0,0,,2026-09-19T10:10:06.221940
aliphildan,7677802473821588757,7686668416690373396,,Dok PUNDUNG itu naon ??,0,0,,2026-09-19T10:10:06.221942
aliphildan,7677802473821588757,7685664468625818389,,"aku kalo pake sabun muka yang ada kandungan vit C nya rasanya muka gatel"" gitu kenapa ya dok?",0,0,,2026-09-19T10:10:06.221946
aliphildan,7677802473821588757,7681136555087397640,,Spil kopyahnya aja 😂,0,0,,2026-09-19T10:10:06.221949
aliphildan,7677802473821588757,7677803920642933512,,"dok ak setelah deket cwo hati ku juga sering cekit"" , apa itu jg sensitif ya? cr ngatasin ny gmn dok",0,0,,2026-09-19T10:10:06.221951
aliphildan,7677802473821588757,7678256324564091666,,"kirain rasa cekit-cekit abis cuci muka tuh normal, ternyata perlu dicek juga kondisi kulitnya",0,0,,2026-09-19T10:10:06.221959
aliphildan,7667491760213544212,7668967583660344071,,kaya gini boleh dok?,0,0,,2026-09-19T10:11:27.151950
aliphildan,7667491760213544212,7669743264157106952,,siapa jg mau begituan pas di infus😭😭😭,0,0,,2026-09-19T10:11:27.151976
aliphildan,7667491760213544212,7671531812661789461,,dok infusan saya darahnya naik sampe merah semua 😭😂,0,0,,2026-09-19T10:11:27.151981
aliphildan,7667491760213544212,7667577598121214738,,dok kalo infus sambil balapan pake rx king gimana?,0,0,,2026-09-19T10:11:27.151985
aliphildan,7667491760213544212,7667492539922645768,,"pantesan kemarin selang infusku ada darahnya, pasti karna aku kayang deh🥲",0,0,,2026-09-19T10:11:27.151988
aliphildan,7667491760213544212,7669052408602329864,,dok kalau kayak gini gpp kah?,0,0,,2026-09-19T10:11:27.151992
aliphildan,7667491760213544212,7667578748421948180,,berarti kalo sambil main tong setan aman ya dok?,0,0,,2026-09-19T10:11:27.151996
aliphildan,7667491760213544212,7667496308798341895,,gak bukan... emang ada yg mau lompat tali pake itu dok? 😭😭,0,0,,2026-09-19T10:11:27.152000
aliphildan,7667491760213544212,7670401563269464852,,Sedangkan dokternya 😭😭,0,0,,2026-09-19T10:11:27.152004
aliphildan,7667491760213544212,7668882431983043349,,aku pas dbd malah latihan dance😂,0,0,,2026-09-19T10:11:27.152007
aliphildan,7667491760213544212,7669035687308854037,,klo baling baling bambu gini boleh ga dog?,0,0,,2026-09-19T10:11:27.152011
aliphildan,7667491760213544212,7669255527247463186,,Kalo kayang boleh ya dok 🤣,0,0,,2026-09-19T10:11:27.152015
aliphildan,7667491760213544212,7667522559130829585,,"Bius total aja dog, udh follow",0,0,,2026-09-19T10:11:27.152019
aliphildan,7667491760213544212,7667518268828222228,,22nYa pasien si🙏🏻,0,0,,2026-09-19T10:11:27.152022
aliphildan,7667491760213544212,7667564570437403399,,plis siapapun bius alip sm cece acid 😭😭,0,0,,2026-09-19T10:11:27.152025
aliphildan,7667491760213544212,7670157003498996497,,Terus ini apa dokter,0,0,,2026-09-19T10:11:27.152028
aliphildan,7667491760213544212,7681166026994205447,,makasih idenya dok,0,0,,2026-09-19T10:11:27.152032
aliphildan,7667491760213544212,7669641615430026005,,Padahal dia sendiri lebih lincah 😭😭,0,0,,2026-09-19T10:11:27.152036
aliphildan,7667491760213544212,7667498598456296210,,yee kepencet,0,0,,2026-09-19T10:11:27.152039
aliphildan,7662337718470397192,7662355433316172551,,dok keren bgt,0,0,,2026-09-19T10:32:03.591080
aliphildan,7662337718470397192,7662368454334333704,,"sumpah, syok banget liat anaknya 🥲",0,0,,2026-09-19T10:32:03.591109
aliphildan,7662337718470397192,7662338705575379732,,kalo kek gtu tadi langsung patah2 gak sih dok tulaangnya Ya Allah😭😭😭,0,0,,2026-09-19T10:32:03.591112
aliphildan,7662337718470397192,7682064636767126279,,"Pake baju leopard dan naik kuda, sungguh membingungkan",0,0,,2026-09-19T10:32:03.591114
aliphildan,7662337718470397192,7685557978938016519,,dok kmrn aku pelatihan rjp aku nginget materi ny pake lgi jaga irama..,0,0,,2026-09-19T10:32:03.591116
aliphildan,7662337718470397192,7666743539644826369,,asli doc bakal shock lagi kalo pernah liat di IG ada orang mereka jg bio nya future dokter kalo nyuntik kayak nyuntik sapi 😭😭😭 orang sana kok percaya2 ajaaa,0,0,,2026-09-19T10:32:03.591118
aliphildan,7662337718470397192,7671907377608835861,,"astaghfirullah, edukasi harus betul ya dok..",0,0,,2026-09-19T10:32:03.591120
aliphildan,7662337718470397192,7674524418160984853,,Mana ada dok macan tutul naik kuda,0,0,,2026-09-19T10:32:03.591122
aliphildan,7662337718470397192,7662365424081470215,,naik kuda bgtt dok,0,0,,2026-09-19T10:32:03.591123
aliphildan,7662337718470397192,7662339677089415944,,1,0,0,,2026-09-19T10:32:03.591125
aliphildan,7662337718470397192,7662339869839377172,,awas jatuh dokk,0,0,,2026-09-19T10:32:03.591127
aliphildan,7662337718470397192,7662339139448046356,,baru aja mau komen pertama 😭😭😭,0,0,,2026-09-19T10:32:03.591129
aliphildan,7662337718470397192,7662476269947912968,,Ga sia sia nonton drakor,0,0,,2026-09-19T10:32:03.591131
aliphildan,7662337718470397192,7662730318361543445,,HAH,0,0,,2026-09-19T10:32:03.591133
aliphildan,7662337718470397192,7662338775531406098,,p,0,0,,2026-09-19T10:32:03.591135
aliphildan,7662337718470397192,7664506518616523540,,sumpah ngeri patah .tulang dada anak ny,0,0,,2026-09-19T10:32:03.591137
aliphildan,7662337718470397192,7662542623941280528,,sedih SL doklip di tutup.. Sehat selalu ya doklip🥰,0,0,,2026-09-19T10:32:03.591138
aliphildan,7662337718470397192,7662338640762946325,,one,0,0,,2026-09-19T10:32:03.591140
aliphildan,7662337718470397192,7662338597891031828,,1,0,0,,2026-09-19T10:32:03.591142
aliphildan,7648588842672475410,7662377325959054100,,kok malah pernah denger sebenarnya kita selamat dr kematian apa gmn lupa😭,0,0,,2026-09-19T10:33:39.481256
aliphildan,7648588842672475410,7652656986627162900,,kalau di erep erep itu sama nggak dok dengan hypnic jerk ini?,0,0,,2026-09-19T10:33:39.481293
aliphildan,7648588842672475410,7675718785747632916,,pernah mimpi dikejar hantu sampai akhirnya jatuh ke jurang.. mendadak terbangun ngos²an,0,0,,2026-09-19T10:33:39.481297
aliphildan,7648588842672475410,7648647341985121031,,"thanks edukasinya dok, aku sering banget ngalamin ini, kadang after nyentak itu berasa cuapek polll..",0,0,,2026-09-19T10:33:39.481300
aliphildan,7648588842672475410,7672231280591323924,,wah.. dia udah waras,0,0,,2026-09-19T10:33:39.481302
aliphildan,7648588842672475410,7670784001902117653,,dok..bakal terus saya ungkit yaa,0,0,,2026-09-19T10:33:39.481305
aliphildan,7648588842672475410,7652972962006254357,,dok kalo kebangun tiap jam kenapa ya???,0,0,,2026-09-19T10:33:39.481307
aliphildan,7648588842672475410,7662187537766990608,,biasanya pas bdan demam kek gini. kalo pas bdan normal jrang banget,0,0,,2026-09-19T10:33:39.481309
aliphildan,7648588842672475410,7671576734910792469,,aku sering skli,0,0,,2026-09-19T10:33:39.481312
aliphildan,7648588842672475410,7662634939993015056,,"ps kecil aku pernah naik komedi putar, dan pas turun itu rasanya kek lg mimpi yg jatuhhh dr ketinggian😭",0,0,,2026-09-19T10:33:39.481314
aliphildan,7648588842672475410,7670921613063668498,,"aku jg prnh kyk gt,kyk mimpi jatuh dr tmpt TDR,trs kaget sampe deg2an",0,0,,2026-09-19T10:33:39.481316
aliphildan,7648588842672475410,7670759958740566805,,g espek saya dokkkkk,0,0,,2026-09-19T10:33:39.481318
aliphildan,7648588842672475410,7670865108957250324,,gua sering bgt dok. .,0,0,,2026-09-19T10:33:39.481320
aliphildan,7648588842672475410,7648646914367537927,,"kalau aku bukan mimpi jatuh dok
tpi seolah jiwa ku lepas dri ragaku kyk terbang, jdi kebangun terus
apa kasusnya sama dok??",0,0,,2026-09-19T10:33:39.481323
aliphildan,7648588842672475410,7648688262072582930,,emng alat ny bisa bersuara?,0,0,,2026-09-19T10:33:39.481325
aliphildan,7631539994821233940,7631667441815798548,,pantes namanya doktif = dokter aktif,0,0,,2026-09-19T10:40:48.382386
aliphildan,7631539994821233940,7631557967871066900,,k2 anakku udh lulus imunisasi dong..mana tepuk tangan nya 👏,0,0,,2026-09-19T10:40:48.382417
aliphildan,7631539994821233940,7631563792036233992,,"anak ku segala diimunisasiin, varicella, tyfoid, dengue, kalo udah cukup umur nanti ca cervix jg, pastinya tiap tahun booster influenza 🥰",0,0,,2026-09-19T10:40:48.382467
aliphildan,7631539994821233940,7631587359298323221,,goyangannya mantaapp doklip,0,0,,2026-09-19T10:40:48.382472
aliphildan,7631539994821233940,7650693857906901780,,kayak doklip dmn² selalu Olahraga makannya badanya sehat banget,0,0,,2026-09-19T10:40:48.382481
aliphildan,7631539994821233940,7631540708336452373,,ttga gw ankny ga mo diimunisasi doklip...tp emaknya klo nongki bawa tu ank mlu...mna pileggg bae 😭😭😭,0,0,,2026-09-19T10:40:48.382486
aliphildan,7631539994821233940,7631549661564011271,,jadi kangen seminar2 kesehatan gini 😁 paling demen kalau ada seminar2 kesehatan apalagi banyak ketemu narasumber2 hebat 😁,0,0,,2026-09-19T10:40:48.382490
aliphildan,7631539994821233940,7653351268085941013,,Memang paling lincah 😅,0,0,,2026-09-19T10:40:48.382494
aliphildan,7631539994821233940,7631798112970310418,,anakku imunisasi jadi omongan keluarga. aku mah cuek aja dikata2in. buat kebaikan anakku,0,0,,2026-09-19T10:40:48.382498
aliphildan,7631539994821233940,7631877313965720338,,"anak pertama uda lulus di usia 5th, anak kedua baru setahun dan bakalan ku usahakan lulus imunisasi lengkap itu",0,0,,2026-09-19T10:40:48.382502
aliphildan,7631539994821233940,7631584263406191368,,anakku sudah lulus imunisasi doklip🪷,0,0,,2026-09-19T10:40:48.382505
aliphildan,7631539994821233940,7631790212906140417,,anakku vaksin F3 dok😌,0,0,,2026-09-19T10:40:48.382510
aliphildan,7631539994821233940,7631580279991255829,,"Dok, pinggang aman?",0,0,,2026-09-19T10:40:48.382513
aliphildan,7631539994821233940,7631540426042606343,,yeyy first,0,0,,2026-09-19T10:40:48.382517
aliphildan,7631539994821233940,7631851322752615185,,anak aku tinggal yg lanjutan aja bulan depan . semoga lulus 🥰🥰,0,0,,2026-09-19T10:40:48.382527
aliphildan,7631539994821233940,7631806503578288897,,asyik juga,0,0,,2026-09-19T10:40:48.382532
aliphildan,7631539994821233940,7631585802892264199,,anakku lulus imunisasi dan no skip obat cacing,0,0,,2026-09-19T10:40:48.382536
aliphildan,7631539994821233940,7631888989041099521,,ko kamu ganteng sih dok,0,0,,2026-09-19T10:40:48.382540
aliphildan,7631539994821233940,7631559681601569543,,HEBAAATTT✨✨✨,0,0,,2026-09-19T10:40:48.382544
aliphildan,7631539994821233940,7631714779296662293,,kok bisa ada stikernyaa😂,0,0,,2026-09-19T10:40:48.382548
aliphildan,7631539994821233940,7631714569329754887,,petakilan yg bisa aku maafkan😭,0,0,,2026-09-19T10:40:48.382552
aliphildan,7631539994821233940,7631751172459037441,,doklip kak😭,0,0,,2026-09-19T10:40:48.382556
aliphildan,7631539994821233940,7631763705047434005,,iya deh salah aku😭,0,0,,2026-09-19T10:40:48.382560
aliphildan,7631539994821233940,7631899823897936660,,kak maaf kalo booster influenza dimana?dan biayanya brp,0,0,,2026-09-19T10:40:48.382564
aliphildan,7631539994821233940,7631806507381900050,,kalo bayi 26 tahun boleh imunisasi gak dok?🥺,0,0,,2026-09-19T10:40:48.382569
aliphildan,7631539994821233940,7631565687722607378,,Aktif sekali ya bun🤏🏻,0,0,,2026-09-19T10:40:48.382573
aliphildan,7631539994821233940,7631563837199811335,,"dok klo bayi 3 bulan lagi diare boleh imunisasi gak dok ? imunisasi DPT 3,rotavirus dok",0,0,,2026-09-19T10:40:48.382577
aliphildan,7631539994821233940,7631894478525334279,,"doklip dulunya biduan atau dancer?kok kakinya bisa muter"".",0,0,,2026-09-19T10:40:48.382581
aliphildan,7631539994821233940,7631716850845795079,,Ke 3 anakku udah lulus imunisasi🥰,0,0,,2026-09-19T10:40:48.382585
aliphildan,7631539994821233940,7631566965443117832,,pingin belajar muterin kaki... takut keseleo,0,0,,2026-09-19T10:40:48.382589
aliphildan,7631539994821233940,7631556627057279764,,dr liat dm aku y 😅😅😅,0,0,,2026-09-19T10:40:48.382593
aliphildan,7631539994821233940,7631540750874739473,,keduaaaa🔥🔥🔥🔥,0,0,,2026-09-19T10:40:48.382597
aliphildan,7631539994821233940,7631763952242131719,,bisa sewajarnya jadi dokter aja gak dok?,0,0,,2026-09-19T10:40:48.382601
aliphildan,7631539994821233940,7631750731561485073,,"altif bgt dokternya, pasti imunisasinya lengkap🥰",0,0,,2026-09-19T10:40:48.382607
aliphildan,7631539994821233940,7631797780584366868,,nuhun ya dok sdh mewakili vt promkes imunisasi 😁😁😁,0,0,,2026-09-19T10:40:48.382611
aliphildan,7631539994821233940,7631587394139554567,,anakku dua² nya imunisasi 😎😎,0,0,,2026-09-19T10:40:48.382615
aliphildan,7631539994821233940,7631541969805837076,,ketiga 🙃,0,0,,2026-09-19T10:40:48.382619
aliphildan,7631539994821233940,7632349100709135125,,Anakku baru lulus imunisasi dok 🥰,0,0,,2026-09-19T10:40:48.382623
aliphildan,7631539994821233940,7631592147545670408,,anjirrr skrng kerja dikemenkes kahh,0,0,,2026-09-19T10:40:48.382626
aliphildan,7631539994821233940,7631589946450002706,,imunisasi lengkap. harus 🥰,0,0,,2026-09-19T10:40:48.382630
aliphildan,7631539994821233940,7631583821738525461,,itu panitia atau tim hore ya? kompak bener 😁,0,0,,2026-09-19T10:40:48.382634
aliphildan,7631539994821233940,7631553145370755861,,anak gw abis imunisasi masuk IGD. kambuh sakitnya. next imun pcv. berhubung sakit nya anaku berhubungan sama paru2 jujurly takot. takot kambuh lagi 😭,0,0,,2026-09-19T10:40:48.382638
aliphildan,7631539994821233940,7631559395368878855,,"wajar banget kok kamu takut, apalagi kalau anak sempat masuk IGD pasti jadi trauma 😔 tapi perlu diingat, kejadian setelah imunisasi belum tentu disebabkan langsung oleh vaksinnya. Kadang memang lagi “kebetulan bareng” sama kondisi anak yang lagi rentan atau ada infeksi lain.
Untuk vaksin PCV justru tujuannya melindungi paru-paru dari infeksi berat seperti pneumonia. Jadi kalau anak punya riwayat masalah paru, vaksin ini malah penting banget.
Saran aku, sebelum jadwal berikutnya, konsultasi dulu ke dokter anak ya. Ceritakan kejadian kemarin biar bisa dinilai aman lanjut atau perlu ditunda. Jadi kamu tetap hati-hati, tapi juga nggak kehilangan perlindungan buat anaknya 🙏",0,0,,2026-09-19T10:40:48.382642
aliphildan,7631539994821233940,7631561648196977426,,astaghfirullahalazim,0,0,,2026-09-19T10:40:48.382646
aliphildan,7631539994821233940,7631967148965282561,,"boleh ga si kalo lagi bapil di imunisasi dpt 2,soalnya udah mau 2minggu bapil udah kelewat sebulan soalnya",0,0,,2026-09-19T10:40:48.382650
aliphildan,7631539994821233940,7631882133049508626,,"dok aku dibantah mulu sama ibuku klo aku jelasin suruh imunisasiin adikku yg masih kecil itu, plissss gmn caranya biar ibuku sadar, soalnya kan ngeri jg ya ama benda ga keliatan kek virus gt",0,0,,2026-09-19T10:40:48.382654
aliphildan,7631539994821233940,7631839798449488660,,mereka beneran nakes?😳,0,0,,2026-09-19T10:40:48.382660
aliphildan,7631539994821233940,7631788267281433361,,"tanggal 11 imunisasi dpt 2, kasian liat dia disuntik, tapi emang harus biar ga gampang sakit²an🙌",0,0,,2026-09-19T10:40:48.382664
aliphildan,7631539994821233940,7631659953754178312,,"jangankan buat bayi
lahh kita aja yg dewasa kalau habis vaksin
pasti nyeri tangannya, bengkak, kadang² jg demam
sama aja efeknya 😮‍💨😮‍💨",0,0,,2026-09-19T10:40:48.382668
aliphildan,7631539994821233940,7631612223328961298,,dulu anakku setiap habis imunisasi selalu demam sampai kejang dicek eeg ternyata kelainan saraf bawan dri bayi,0,0,,2026-09-19T10:40:48.382672
aliphildan,7631539994821233940,7631586122878976786,,"Anak pertama q , Prematur dok tetep imunisasi sampe slesai dong walau dari awal dayatahan tubuh dia lemah , yg penting sebagai ibu sebelum anak imunisasi harus stanbye dan tau keaadan anak., obat harus ada , kompres demam ,dll buat keadaan stelah imunisasi . Alhamduliah saat dulu anak2 yg anti faksin kena campak anaku gak kena dong 🤣🤣. dan alhamdulah anak2 ku imunisasi semua.",0,0,,2026-09-19T10:40:48.382676
aliphildan,7631539994821233940,7631584635722285844,,"anakku umur 17bulan, imunisasi sampai campak aja gpp kan?😁",0,0,,2026-09-19T10:40:48.382680
aliphildan,7631539994821233940,7631570733923074824,,"aku malah takut anakku sakit pas jadwal imunisasi, krena suntik vaksinnya udah pasti tertunda, kalo udah di suntik rasanya lega meskipun bayi demam dikit😊",0,0,,2026-09-19T10:40:48.382684
aliphildan,7631539994821233940,7631570070858859271,,"dulu anak.pertama lulus imunisasi via puskes yg bikin trauma angetnya, jd skrg anak kedua imunisasinya via dsa biar gak panas karna LDM",0,0,,2026-09-19T10:40:48.382689
aliphildan,7631539994821233940,7631768377409405703,,anakku ga perna aku imunisasiin dok,0,0,,2026-09-19T10:40:48.382693
aliphildan,7631539994821233940,7632164515760669458,,Neng alnooo 😍 @bapakatu @Alni @eva tirta,0,0,,2026-09-19T10:40:48.382697
aliphildan,7631539994821233940,7631816859554218768,,😭😭😂,0,0,,2026-09-19T10:40:48.382701
aliphildan,7631539994821233940,7631587668719436561,,@kadamsidik00 bisa begini ga pak😂,0,0,,2026-09-19T10:40:48.382705
aliphildan,7622156977099066642,7622191336159331093,,Jgn mudah percaya dgn berita apapun yg blm pasti kebenarannya & for doklip don't overthink and always stay healthy 💜,0,0,,2026-09-19T10:45:58.152437
aliphildan,7622156977099066642,7622164260169319169,,sedih banget ya dok. mudahan doklip sllu diLindungi Allah. Aamiin,0,0,,2026-09-19T10:45:58.152468
aliphildan,7622156977099066642,7622157393979998984,,1,0,0,,2026-09-19T10:45:58.152474
aliphildan,7622156977099066642,7623968528697901832,,"Kakak saya juga dokter. suka takut klo kenapa2 kyk tertular sakit apa.
sehat2 semua dokter di manapun kalian berada.",0,0,,2026-09-19T10:45:58.152478
aliphildan,7622156977099066642,7622158258366759688,,2,0,0,,2026-09-19T10:45:58.152482
aliphildan,7622156977099066642,7622310676112098068,,semoga doklip selalu sehat dan kelapkelip 🙏🏻,0,0,,2026-09-19T10:45:58.152487
aliphildan,7622156977099066642,7622194400257721106,,sehat terus Dok,0,0,,2026-09-19T10:45:58.152490
aliphildan,7622156977099066642,7622233310328652552,,Sehat-sehat terus ya doklip🫶🏻🥹,0,0,,2026-09-19T10:45:58.152494
aliphildan,7622156977099066642,7622352985033949973,,tetep semangat dok,0,0,,2026-09-19T10:45:58.152498
aliphildan,7622156977099066642,7622374741395751696,,sedih bngt bacanya,0,0,,2026-09-19T10:45:58.152501
aliphildan,7622156977099066642,7626044947921273607,,fomo,0,0,,2026-09-19T10:45:58.152505
aliphildan,7622156977099066642,7622172769803191047,,"jujur awalnya ada rasa khawatir dan takut,tapi dlm agamaku mengajarkan tentang ikhtiar,jadi apapun itu niatkan untuk ikhtiar,Alhamdulillah kita sekeluarga selalu ikut vaksin,balita ku juga vaksin nya sudah lengkap sesuai anjuran puskesmas,intinya Bismillah ikhtiar sehat...",0,0,,2026-09-19T10:45:58.152509
aliphildan,7622156977099066642,7622224170353689360,,"setidaknya jangan egois plis. vaksin bukan tidak hanya untuk diri sendiri, tapi untuk kesehatan bersama 🥺",0,0,,2026-09-19T10:45:58.152518
aliphildan,7622156977099066642,7622220240155919124,,"doklip doa in anakku ya biar cepet sembuh demam udah 4 hari ini, ada jadwal campak serentak jadi ga ikut 😭",0,0,,2026-09-19T10:45:58.152522
aliphildan,7622156977099066642,7622162811079525137,,antivaks emang merepotkan,0,0,,2026-09-19T10:45:58.152526
aliphildan,7622156977099066642,7622207359762531079,,"trauma sama covid, udah g mau percaya lagi soal beginian, padahal aku nakes juga dok, dahlah tinggal minum vitamin bereeess. kita sekeluarga juga udah pada vaksin dr mulai brojol 😂😂",0,0,,2026-09-19T10:45:58.152530
aliphildan,7622156977099066642,7622283636969259797,,"Sedih banget😭. Bersyukur anak2ku vaksin lengkap semua, semoga dengan bentuk ikhtiarku ini anak2ku sehat dan anak2 yang lain juga sehat, dan yang sudah kena semoga diberi kesembuhan🤲",0,0,,2026-09-19T10:45:58.152536
aliphildan,7622156977099066642,7622204648800502535,,dok itu artinya bahkan setelah vaksin campak masih berbahaya dan menyebabkan kematian ya??,0,0,,2026-09-19T10:45:58.152540
aliphildan,7622156977099066642,7623485241193710343,,"Tapi ini kejadian di diri aku. Aku ngajar ditempat les, ada anak yang baru sembuh dari campak saliman sama aku. Karna kondisi badan aku juga kurang vit aku tertular campak yang bikin kulit kering sampe mengelupas",0,0,,2026-09-19T10:45:58.152544
aliphildan,7622156977099066642,7623231678131110677,,"Assalamu'alaikum.. Dokter bila berkenan tolong bantu pengobatan anak saya arrash.. Saat ini usia 3bln dan baru melakukan operasi besar kasai, saat ini bayi saya dirawat di RSUD dr.soetomo surabaya. Setelah ini diperlukan cangkok hati krna diperkirakan usia bertahan hidup dr kasai hanya sampai 5th dok, tp saya tidak dana untuk melakukan operasi cangkok hati. Semoga dokter berkenan membantu dan semoga rejeki dokter mengalir deras, berkah barokah. Amin ya rabbal alamin",0,0,,2026-09-19T10:45:58.152548
aliphildan,7622156977099066642,7622168331987452679,,aamiin🥹,0,0,,2026-09-19T10:45:58.152552
aliphildan,7622156977099066642,7622241728540197639,,mksdnya?? berita apa yg g bener??,0,0,,2026-09-19T10:45:58.152556
aliphildan,7622156977099066642,7622283873851032327,,"skrng tuh banyak bgt berita2 konspirasi & orang2 yg ngaku2 medical expert apalah2 yg gitu2... Yg ngebrainwash orang2 buat antivaksin. Yg selalu bilang ""anakku g vaksin sehat2 aja tuh sampe gede"" ""anakku g vaksin, badannya g pernah sakit"" dan BLA BLA BLA...",0,0,,2026-09-19T10:45:58.152559
aliphildan,7622156977099066642,7622507135603884808,,berita mana yg gak bener..? mang kamu gak punya tv?minimal banyakkin literasi biar gak ketinggalan info,0,0,,2026-09-19T10:45:58.152563
aliphildan,7622156977099066642,7622240952996315912,,GUEEEE DIRESPON GUEEEEE,0,0,,2026-09-19T10:45:58.152567
aliphildan,7622156977099066642,7622168319260443410,,heeeiii✨,0,0,,2026-09-19T10:45:58.152570
aliphildan,7622156977099066642,7622157489521410823,,GUE BENER BENER FIRST,0,0,,2026-09-19T10:45:58.152574
aliphildan,7622156977099066642,7623053472159007509,,ini pemahaman yg benar ttg agama ...kita memang wajib berusaha dan berdoa...adapun hasilnya kita pasrah dg ketetapan Allah.,0,0,,2026-09-19T10:45:58.152578
aliphildan,7622156977099066642,7622290764702434068,,semoga Allah memberi berkah dan kesehatan untuk kakak juga🥰,0,0,,2026-09-19T10:45:58.152582
aliphildan,7622156977099066642,7622280424139916050,,"semoga segera sembuh ya Adek
Tuhan memberkati",0,0,,2026-09-19T10:45:58.152586
aliphildan,7622156977099066642,7622255617068401429,,aamiin terimakasih doa nya kak,0,0,,2026-09-19T10:45:58.152589
aliphildan,7622156977099066642,7622946826913055509,,"sy wali kelas SD,tiap ada program vaksin kami pihak sekolah selalu lakukan sosialisasi membantu pihak puskesmas,tapi tetap saja orang tua banyak temakan isu yg tidak benar😢😢sehingga kadang disatu kelas hanya ada 2 orang anak yg boleh di vaksin sama orang tua nya.",0,0,,2026-09-19T10:45:58.152593
aliphildan,7622156977099066642,7622628065659274002,,"2023 lalu aku kena campak dok waktu itu usiaku 23.
herannya aku ga ngerasa sakit, macam demam biasa aja gada gejala lain. tapi aku tetep ngurung diri dan wfh sesuai anjuran dokter. setelah aku tanyain, ternyata aku pernah vaksin campak, jadi gejalanya cuma demam biasa.
sengaruh itu guys",0,0,,2026-09-19T10:45:58.152599
aliphildan,7622156977099066642,7622517905104044807,,gapeduli ah intinya ankku harus lulus vaksin semuanya,0,0,,2026-09-19T10:45:58.152603
aliphildan,7622156977099066642,7622337181264741128,,orang2 yg dulu nyepelein imunisasi skrg pada sibuk tanya info kapan jadwal posyandu. krna kasus disini udah banyak.,0,0,,2026-09-19T10:45:58.152606
aliphildan,7622156977099066642,7622288526897808136,,"anakku vaksin lengkap, di usia dia 5th dia kena campak, Alhamdulillah dia kuat, dia tetap aktif mskipun demam tinggi, dan qodarullah kami org tuanya pun tertular juga, 2hari sembuh Alhamdulillah, smua memang takdir Allah tp kita juga tetap harus ada ikhtiarnya",0,0,,2026-09-19T10:45:58.152610
aliphildan,7622156977099066642,7622279749700141844,,dokter yg meninggal itu kerja di cianjur? d rs pagelaran bukan ya? soalnya dilingkunganku ada yg kena campak dan anti vaksin,0,0,,2026-09-19T10:45:58.152613
aliphildan,7622156977099066642,7622279085591167752,,"dok anak ku blm vaksin campak,skrg umur 6 tahun,bisa di vaksin kah skrg?? karena waktu itu pas dia 9 bln pas covid takut mau bawa ke rs atau puslsemas.",0,0,,2026-09-19T10:45:58.152617
aliphildan,7622156977099066642,7622270997236925191,,"Kalo dibilang vaksin ga pengaruh, ya iya kalo dr 10 anak yg di vaksin cuma 1. Vaksin itu membentuk herd immunity jd kl banyak yg vaksin kemungkinan virus menyebar tuh sangat kecil",0,0,,2026-09-19T10:45:58.152621
aliphildan,7622156977099066642,7622269126887981831,,Doklip ini kadus yg d Cianjur bukan? Klo iya aku karyawan di rs itu,0,0,,2026-09-19T10:45:58.152625
